camis,dba,boro,building,street,zipcode,phone,cuisine type,latitude,longitude,current_grade
50014618,TOTTO RAMEN,Manhattan,248,E 52ND ST,10022.0,2124210052,23,40.756596014223,-73.96874864500201,P
50014638,FAMILY GARDEN,Brooklyn,111A,DITMAS AVE,11218.0,7189725040,61,40.635581122859,-73.977773314014,A
50014641,PROPER WEST,Manhattan,54,W 39TH ST,10018.0,2129979000,42,40.752281644388,-73.983981924918,A
50014643,GREEN APPLE GOURMET,Manhattan,1625,BROADWAY,10019.0,2127670198,80,40.761215867214,-73.984207184585,B
50014650,GOOD WOK RESTAURANT,Staten Island,375,TOMPKINS AVE,10305.0,7184427248,61,40.61638420234,-74.074167225544,A
50014651,PARIS BAGUETTE,Queens,4640,FRANCIS LEWIS BLVD,11361.0,7184230404,13,40.753863301917,-73.78096776643001,A
50014653,Le Bernardin Privé/Wine Bar,Manhattan,151,W 51ST ST,10019.0,2125541515,21,40.761317074103,-73.98184635656901,A
50014655,LUKE LOBSTER,Brooklyn,237,5TH AVE,11215.0,3474576855,5,40.675293205901,-73.981206520828,A
50014658,INSOMNIA BAR & LOUNGE,Queens,12705,111TH AVE,11420.0,3477844696,42,40.682552218057,-73.814142940568,A
50014664,BURNSIDE BEER & WINE CAFETERIA,Bronx,294,E BURNSIDE AVE,10457.0,6462077863,64,40.851013229194,-73.90173856045999,A
50014665,ARNOR CREPES & BUBBLE TEA,Brooklyn,1425,W 10TH ST,11204.0,3475548733,61,40.610892841924,-73.98408801383,A
50014677,B -SIDE,Manhattan,370,W 51ST ST,10019.0,6469797225,55,40.763854030179,-73.987917564599,A
50014682,LONGHORN STEAKHOUSE,Queens,9230,59TH AVE,11373.0,7183351371,82,40.734237748346,-73.86877620581,A
50014686,JONGRO BBQ,Manhattan,22,W 32ND ST,10001.0,2124732233,36,40.747626871722005,-73.986653743397,A
50014694,GRK,Manhattan,451,LEXINGTON AVE,10017.0,2122048598,19,40.753130871666,-73.974803151389,A
50014696,BLOSSOM  ON COLUMBUS,Manhattan,507,COLUMBUS AVE,10024.0,2128752600,42,40.785452690359,-73.972909486462,A
50014712,GIVERS AND TAKERS,Brooklyn,286,3RD AVE,11215.0,9176271984,42,40.677316809633005,-73.98614871550299,A
50014718,RUBY KITCHEN CHAN INC,Brooklyn,162,PARK PL,11217.0,7187894633,61,40.677605409329,-73.97298591180899,A
50014724,NEW YORK COMEDY CLUB,Manhattan,241,E 24TH ST,10010.0,2126965233,42,40.738785189454,-73.98096842049699,A
50014728,EMPIRE GARDEN,Manhattan,911,COLUMBUS AVE,10025.0,2122227788,61,40.798284553749,-73.96354967076,A
50014748,COCO FRESH TEA & JUICE,Manhattan,12,JOHN ST,10038.0,9177700044,65,40.709996550054,-74.009100465865,A
50014761,SUBWAY,Staten Island,86,GUYON AVE,10306.0,2014248581,42,40.564775902628,-74.12789875205999,A
50014763,THE FAMOUS CHICKEN PLACE,Manhattan,592,3RD AVE,10016.0,2126871800,71,40.748654425555,-73.97601029150198,A
50014784,RAMEN MEIJIN,Manhattan,1574,2ND AVE,10028.0,2123272800,23,40.775035737893,-73.953795938062,A
50014802,FLIK,Manhattan,250,W 55TH ST,10019.0,2128367099,42,40.765008934526,-73.982895854311,A
50014830,JUDY & PUNCH,Queens,3408,30TH AVE,11103.0,7187914538,42,40.765678672777,-73.918828482251,B
50014841,FLIK INTERNATIONAL,Manhattan,1221,AVE OF TH AMER,-2.0,2125062401,42,0.0,0.0,A
50014853,MELT SHOP,Manhattan,877,8TH AVE,10019.0,2125055861,42,40.763782325638,-73.9850260269,P
50014859,ESME,Brooklyn,999,MANHATTAN AVE,11222.0,7183830999,42,40.733219704084,-73.954770410368,A
50014866,IBM CAFETERIA,Manhattan,51,ASTOR PL,10003.0,8452341267,42,40.730176045337,-73.99046018774101,A
50014878,"DUNKIN', BASKIN ROBBINS",Bronx,321,E KINGSBRIDGE RD,10458.0,2039196337,77,40.862267907971,-73.893909214692,A
50014882,The Big Whiskey,Brooklyn,524,GRAND ST,11211.0,3477254386,42,40.711018172199005,-73.95029474609001,-2
50014885,CAMPANIA COAL FIRED PIZZA,Staten Island,3900,RICHMOND AVE,10312.0,7182273286,44,40.542928097965,-74.163890289997,A
50014899,STARBUCKS,Brooklyn,5100,KINGS PLZ,11234.0,9292712767,33,40.609928854538005,-73.922281617072,A
50014905,LUPITA'S RESTAURANT,Bronx,904,MELROSE AVE,10451.0,3473678773,24,40.82461562886,-73.91359660301501,A
50014906,5 STAR CHEESE STEAK AND PIZZA,Manhattan,2039,1ST AVE,10029.0,2129871540,55,40.789041582944996,-73.940500202416,A
50014908,PACIFIC MOON,Queens,5902,BROADWAY,11377.0,7184768578,61,40.751437243228004,-73.902640341496,A
50014920,FUSHIMI JAPANESE CUISINE,Staten Island,2110,RICHMOND RD,10306.0,7189805300,23,40.581500348076,-74.111763129075,A
50014942,NUHMA,Queens,3315,GREENPOINT AVE,11101.0,2126731806,42,40.735751431125,-73.934251310093,A
50014960,PEPPA POT JAMAICAN CUISINE,Queens,13428,GUY R BREWER BLVD,11434.0,7185288200,31,40.672867668836005,-73.775297358542,A
50014962,DUNKIN',Manhattan,818,6TH AVE,10001.0,6464484291,77,40.746208202764,-73.990378485822,A
50014964,MICHELY DELI & FOOD MARKET,Bronx,169,W TREMONT AVE,10453.0,3479188560,56,40.850854245097,-73.91583601604499,B
50014973,PARK VIEW DINER,Brooklyn,2939,CROPSEY AVE,11214.0,7183339400,42,40.583448021674,-73.98646707076,A
50014974,LUCKY EIGHT RESTAURANT,Brooklyn,5204,8TH AVE,11220.0,7188518862,61,40.639895223365,-74.004986825994,B
50014994,EMPELLON AL PESTOR (16th&17th),Manhattan,145,E 39TH ST,10016.0,2128655700,40,40.749338061231,-73.97693759345,A
50014995,CLOUD SOCIAL,Manhattan,6,W 32ND ST,10001.0,2129041092,42,40.74737428198,-73.986051085599,A
50014997,Lolo's Seafood Shack,Manhattan,303,W 116TH ST,10026.0,6466495536,5,40.804531555952,-73.955624802884,A
50014998,BURGER VILLAGE,Brooklyn,222,7TH AVE,11215.0,7184994165,74,40.670231417901,-73.978799917316,A
50015004,BAGEL BOB,Brooklyn,2114,FLATBUSH AVE,11234.0,7182524800,57,40.618342438157,-73.932202583506,A
50015009,GREEN JUICE CAFE,Manhattan,4316,BROADWAY,10033.0,6469187730,65,40.851917819285,-73.934830066594,A
50015012,NY FAMILY PIZZA,Staten Island,1880,HYLAN BLVD,10305.0,7189877000,32,40.58352422941,-74.09553706436,A
50015019,MBJ DOWNTOWN (BMCC cafeteria),Manhattan,199,CHAMBERS ST,10007.0,2125873330,42,40.716830745654,-74.01211716662,A
50015023,URBAN  CRAVE,Queens,0,JFK INTERNATION AIRPORT,11430.0,7187514799,42,40.648312826068,-73.788281497594,B
50015035,AUNTIE ANNE'S PRETZELS,Queens,8000,COOPER AVE,11385.0,5164588020,57,40.709259050949,-73.870055543988,B
50015040,FORREST POINT,Brooklyn,970,FLUSHING AVE,11206.0,7183662742,42,40.703345504336,-73.932205968574,A
50015041,WHISPERS BAR AND RESTAURANT,Manhattan,210,W 94TH ST,10025.0,8453135740,42,40.79295108905,-73.97182296924,A
50015061,SPACE IBIZA NY,Manhattan,637,W 50TH ST,10019.0,2122472447,42,40.766231535981,-73.99545493539,P
50015072,CROWN FRIED CHICKEN,Manhattan,117,AVENUE D,10009.0,2129822850,71,40.723803320198,-73.975957939861,A
50015075,NEW YORK FRIED CHICKEN,Brooklyn,102,SARATOGA AVE,11233.0,7185522345,71,40.683183559242,-73.917256312403,P
50015081,XI'AN FAMOUS FOODS,Manhattan,328,E 78TH ST,10075.0,2127862068,61,40.772291354348,-73.95472932998,A
50015094,PLENTY'S PARADISE,Brooklyn,992,ROGERS AVE,11226.0,7186752002,42,40.645945741591,-73.95197220336,P
50015096,LA PULPERIA,Manhattan,1626,2ND AVE,10028.0,2129330757,3,40.776794603684,-73.952516548291,P
50015097,STEPHEN SONDHEIM THEATRE,Manhattan,124,W 43RD ST,10036.0,2125825472,42,40.755838914799,-73.984428643445,A
50015103,NEW TASTY HOUSE,Queens,4414,KISSENA BLVD,11355.0,7188861608,61,40.753473660337,-73.822318047433,A
50015110,NUTRIPAN #2,Queens,8844,SUTPHIN BLVD,11435.0,7186746590,56,40.704362111379,-73.809057761079,A
50015128,ALIDORO,Manhattan,18,E 39TH ST,10016.0,6466924330,44,40.751084497159,-73.98114174569,A
50015136,BABY'S GRILL AND RESTAURANT,Queens,6828,ROOSEVELT AVE,11377.0,7184408121,6,40.746255611306,-73.896906063869,B
50015146,NUTRICION ACTIVA,Queens,10126,39TH AVE,11368.0,3478560447,65,40.750437093102995,-73.863839264202,A
50015155,LUCKY 13 SALOON,Brooklyn,644,SACKETT ST,11217.0,7185960666,42,40.678422619897,-73.983613967714,A
50015159,AKAMI SUSHI,Manhattan,1771,1ST AVE,10128.0,2128288668,23,40.780437122763,-73.946783548788,A
50015170,LINCOLN CENTER THEATER (Claire Tow Theater),Manhattan,150,W 65TH ST,10023.0,2125825472,42,40.773613850882,-73.98361933834,A
50015171,NEW AMSTERDAM THEATER,Manhattan,214,W 42ND ST,10036.0,2125825472,42,40.756316895053,-73.987651832547,A
50015174,FROZEN PEAKS,Bronx,200,BAYCHESTER AVE,10475.0,7183797500,2,40.865905409786,-73.830429747919,A
50015178,LA NUEVA ESPANA RESTAURANT,Manhattan,606,W 207TH ST,10034.0,2125670500,3,40.867392195281,-73.921032277035,A
50015185,MARCY & MYRTLE COFFEE BAR,Brooklyn,574,MARCY AVE,11206.0,9176620727,33,40.695048591141,-73.94915271648,A
50015186,CAMPAGNOLA RESTAURANT,Manhattan,1382,1ST AVE,10021.0,2128611102,44,40.768926452747,-73.955161240682,A
50015195,KUMO JAPANESE RESTAURANT,Queens,3718,DITMARS BLVD,11105.0,7182788808,23,40.773712081065995,-73.907301259086,A
50015196,FLAVORS CORNER,Queens,1018,41ST AVE,11101.0,7183611616,3,40.755527828354,-73.94545358109801,A
50015204,HOOTERS,Manhattan,155,W 33RD ST,10001.0,2126959580,42,40.749768105775,-73.989771630188,P
50015219,MING STAR CHINESE RESTAURANT,Queens,8916,NORTHERN BLVD,11372.0,7184466994,61,40.756253359795,-73.87861553399901,A
50015229,TACUBA CANTIINA MEXICANA,Queens,3501,36TH ST,11106.0,9178642269,24,40.756012875416005,-73.924680485002,A
50015240,BOMBAY THEATRE,Queens,6825,FRESH MEADOW LN,11365.0,7184630335,70,40.733288922863004,-73.79454865946201,A
50015241,MOON PALACE KITCHEN,Queens,6312,FLUSHING AVE,11378.0,7188942392,61,40.722243443092,-73.902084281031,A
50015243,DUE MONDI CIVIC ASSOCIATION,Queens,9726,99TH ST,11416.0,6313170118,42,40.686666162643,-73.843204527526,B
50015252,BANGLA GARDEN RESTAURANT,Bronx,1864,WESTCHESTER AVE,10472.0,9178222207,1,40.832751693756,-73.863370222821,P
50015263,LA POSADA MEXICAN FOOD,Manhattan,364,3RD AVE,10016.0,2122134379,24,40.74100854542,-73.981566825062,A
50015281,MALAYSIA GRILL,Manhattan,224,W 104TH ST,10025.0,2125791333,48,40.799496191392,-73.967561792864,A
50015282,BLUEBIRD FOOD & SPIRITS,Brooklyn,504,FLATBUSH AVE,11225.0,7182820085,42,40.662033810661995,-73.96168163915,P
50015312,KENNEDY FRIED CHICKEN,Brooklyn,2325,MERMAID AVE,11224.0,9174349683,71,40.576001812031,-73.990460694604,A
50015326,ATLANTIC THEATER (van Beuren Kass Bar),Manhattan,336,W 20TH ST,10011.0,2125825472,33,40.7438975121,-74.001010476432,A
50015333,SNATCH & GO INTERNET CAFE & JUICE BAR,Brooklyn,3410,CHURCH AVE,11203.0,7182825800,65,40.651004219714,-73.945496121494,A
50015341,FORMERLY CROWS,Manhattan,85,WASHINGTON PL,10011.0,2123610077,42,40.73202641373,-73.999913403224,P
50015343,BOWERY MEAT COMPANY,Manhattan,9,E 1ST ST,10003.0,2124605255,42,40.724642695998995,-73.991734535477,A
50015344,ROOM SERVICE,Manhattan,690,9TH AVE,10036.0,2125820999,14,40.761910948954004,-73.990080203139,A
50015348,LITTLE PARK,Manhattan,85,W BROADWAY,10007.0,2122045570,42,40.715197857068,-74.009476336359,A
50015360,SUBSATIONAL,Brooklyn,2901,CAMPUS RD,11210.0,7189984545,18,40.631978862625,-73.948682156753,A
50015372,EMPELLON AL PASTOR,Manhattan,132,SAINT MARKS PL,10009.0,6468337039,68,40.727189072086,-73.98437042082,A
50015385,PIZZA D'AMORE,Brooklyn,3003,AVENUE U,11229.0,9293339553,32,40.600765820428,-73.938842884578,A
50015395,LAN LARB SOHO,Manhattan,227,CENTRE ST,10013.0,6468959264,14,40.719941196678,-73.99840185880299,P
50015397,THE BREWERY,Queens,4918,30TH AVE,11377.0,7187778007,42,40.760281999611,-73.907327241691,A
50015399,LAN LARB,Manhattan,637,2ND AVE,10016.0,2128891769,14,40.745237100748,-73.97555319427201,B
50015405,LA MASA RESTAURANT,Bronx,1000,MORRIS PARK AVE,10462.0,7188228400,3,40.848132640616,-73.85615283052499,A
50015406,HOT KITCHEN SICHUAN STYLE,Queens,13343,ROOSEVELT AVE,11354.0,7186902206,61,40.75868238198,-73.832714345987,P
50015416,NEW CHINA WOK,Brooklyn,57,4TH AVE,11217.0,7186381898,61,40.682574810486,-73.979542319271,B
50015423,SAMUEL FRIEDMAN THEATRE,Manhattan,261,W 47TH ST,10036.0,2125825472,42,40.759967286213005,-73.986427458637,A
50015431,SUBWAY,Queens,6820,ROCKAWAY BEACH BLVD,11692.0,3472469647,60,40.590383656047,-73.797197145674,A
50015433,FRUCES,Manhattan,1496,AMSTERDAM AVE,10031.0,6468843016,65,40.818097718134,-73.952830188244,A
50015444,99 CENTS FRESH SLICE PIZZA,Manhattan,105,STANTON ST,10002.0,2123350803,55,40.721181177899,-73.98765115235,A
50015450,SAGWA NAMOO,Queens,16207,DEPOT RD,11358.0,7183210085,36,40.762031454043004,-73.80356006522,A
50015462,HOWARD JOHNSON LIC,Queens,3861,12TH ST,11101.0,7187521888,76,40.757713312208,-73.94122133731999,P
50015465,SIMIT SARAYI,Manhattan,435,5TH AVE,10016.0,2126834100,83,40.751364664501,-73.98241212226998,A
50015469,SAIGON BAR AND GRILL,Brooklyn,4521,AVENUE N,11234.0,7183388886,58,40.618671346772,-73.93142060352,A
50015482,WING HING CHINESE CUISINE,Brooklyn,2932A,AVENUE R,-2.0,9172153368,61,0.0,0.0,A
50015486,THE IZAKAYA,Manhattan,326,E 6TH ST,10003.0,9174751284,23,40.727049499467,-73.98774747479399,P
50015494,DRUNKEN FISH,Queens,5235,METROPOLITAN AVE,11385.0,7188211283,23,40.713395645783,-73.91402630129599,B
50015501,LA BAGUETTE SHOP,Brooklyn,7915,FLATLANDS AVE,11236.0,7186761790,13,40.635133683056004,-73.913860899269,-2
50015505,A SUSHI,Queens,7144,AUSTIN ST,11375.0,7182686010,23,40.719633913109,-73.843390018513,A
50015515,ARABICA HOOKAH LOUNGE & RESTAURANT INC,Staten Island,4162,VICTORY BLVD,10314.0,7189828888,47,40.590896296172,-74.192031562346,A
50015528,THE BEAST NEXT DOOR,Queens,4251,27TH ST,11101.0,6466392345,42,40.748916230255,-73.940980099938,A
50015535,STEINBERG CENTER FOR THEATER,Manhattan,111,W 46TH ST,10036.0,2125285472,42,40.757650233707,-73.98286887444199,A
50015536,STUDIO 54 THEATRE,Manhattan,254,W 54th St,10019.0,2127199393,42,40.764331026906,-73.98321731515199,A
50015537,PLAYWRIGHTS HORIZONS,Manhattan,416,W 42ND ST,10036.0,2125825472,42,40.758735502069,-73.993394337893,A
50015538,AMERICAN AIRLINES THEATER,Manhattan,227,W 42ND ST,10036.0,2125825472,42,40.756531035441,-73.98811742226499,A
50015549,OLIVE GARDEN,Queens,9210,59TH AVE,11373.0,7184580549,44,40.734226802318,-73.868805094031,P
50015564,ST GEORGE TAVERN RESTAURANT & BAR,Manhattan,103,WASHINGTON ST,10006.0,2122409868,48,40.708450716651,-74.014279788237,A
50015570,RANGOLI EXQUISITE INDIAN CUISINE,Manhattan,1393A,2ND AVE,10021.0,2126283800,4,40.769256910152,-73.958034755906,A
50015572,BUTTER LANE,Manhattan,123,E 7TH ST,10009.0,2126772880,13,40.726406814247,-73.984374212886,A
50015592,YAKITORI TORA,Manhattan,72,KENMARE ST,10012.0,2129661100,23,40.721030817821,-73.996208410912,P
50015593,FUKUOKA SHABU-SHABU,Queens,6102,SPRINGFIELD BLVD,11364.0,7186313131,23,40.748802190328,-73.756572357468,A
50015603,LA NUEVA WIN HING RESTAURANT,Bronx,40,E 167TH ST,10452.0,7189920404,61,40.835638397991,-73.921073726017,P
50015619,THE BONNIE,Queens,2912,23RD AVE,11105.0,7182742105,42,40.774938493062,-73.91370824491,A
50015634,RAMEN/KUNG FU TEA,Manhattan,9,BROADWAY,10004.0,2127855688,48,40.705231156446,-74.013828253024,A
50015636,OVERSPRAY,Staten Island,12,BROAD ST,10304.0,9175259712,42,40.625539930706,-74.075506732455,A
50015637,LITTLE MO,Brooklyn,1158,MYRTLE AVE,11221.0,9292108100,58,40.69713769766,-73.933690890221,A
50015640,LITTLE SKIPS OUTPOST,Brooklyn,1158,MYRTLE AVE,11221.0,9292714311,33,40.69713769766,-73.933690890221,A
50015642,Vivid Cafe,Brooklyn,4617,AVENUE D,11203.0,7184510735,31,40.641909609185,-73.932978480118,-2
50015643,CHEESE GRILLE,Manhattan,188,ALLEN ST,10002.0,2124609383,60,40.722120020064004,-73.988942520227,A
50015645,FRESH & DELICIOUS,Brooklyn,1877,NOSTRAND AVE,11226.0,7182820001,61,40.639735481641004,-73.948377103721,A
50015646,ANDREA'S RESTAURANT,Bronx,104,E 165TH ST,10452.0,7182933800,3,40.831293822873995,-73.92158119060099,P
50015659,PARK LANE HOTEL,Manhattan,36,CENTRAL PARK S,10019.0,2125216217,42,40.765045867947,-73.974795016342,A
50015668,THE BLUE STOVE,Brooklyn,415,GRAHAM AVE,11211.0,7187667419,33,40.717454925572,-73.944878815633,A
50015672,KAM KITCHEN,Queens,13417,LIBERTY AVE,11419.0,7182914431,61,40.691464587209,-73.812498906242,A
50015676,MASALA GRILL,Brooklyn,501B,ATLANTIC AVE,11217.0,7188759200,4,40.685550442453,-73.98127573231301,A
50015679,HABANERO CAFE MEXICAN GRILL,Brooklyn,715,FLUSHING AVE,11206.0,3476893556,24,40.700494479979,-73.943828979263,A
50015693,HALE & HEARTY SOUP,Brooklyn,2,METROTECH CTR,11201.0,3478895258,66,40.693719525272996,-73.985694530011,A
50015695,STARBUCKS,Brooklyn,341,EASTERN PKWY,11216.0,7187780140,33,40.670516349049,-73.957242770505,A
50015696,AAA CARIDAD,Bronx,3108,WEBSTER AVE,10467.0,3472611758,3,40.871417919088,-73.876498969679,A
50015697,HALE & HEARTY SOUP,Manhattan,369,LEXINGTON AVE,10017.0,2122552400,66,40.750575892891,-73.97666286348,A
50015705,NEW CHINA XING,Brooklyn,4419,NEW UTRECHT AVE,11219.0,7186862677,61,40.640416699675995,-73.994321315445,P
50015706,EL RINCONCITO DE LOS SABORES,Queens,13933,89TH AVE,11435.0,3474889294,24,40.702691515876005,-73.81297934684301,A
50015717,SIFU CHIO RESTAURANT,Queens,25128,NORTHERN BLVD,11362.0,9178639969,61,40.769461566406996,-73.736459662983,A
50015746,PUNTO CIBAENO RESTAURANT,Queens,16405,89TH AVE,11432.0,7182973144,56,40.707473192985,-73.797001855962,A
50015747,NEW CHINA RESTAURANT WANG,Bronx,3035,3RD AVE,10455.0,7182922493,61,40.819869724943,-73.913274007438,A
50015757,JOE'S PIZZA & PASTA,Queens,5607,MARATHON PKWY,11362.0,7182291300,32,40.760189479339,-73.731612502881,A
50015763,YUMMY TACO,Brooklyn,8011,FLATLANDS AVE,11236.0,7182093000,68,40.635618945997,-73.913114456104,A
50015767,THE POLO BAR,Manhattan,1,E 55TH ST,10022.0,2122078562,42,40.761568232287004,-73.97466999423,A
50015771,MU RAMEN,Queens,1209,JACKSON AVE,11101.0,9178688903,23,40.743650790854,-73.950504880401,A
50015795,DUNKIN',Queens,9005,MYRTLE AVE,11385.0,7188490563,33,40.70253239959301,-73.854704585977,A
50015811,AREPAS GRILL,Queens,2119,BROADWAY,11106.0,7183559686,3,40.765105029518,-73.931471401609,A
50015812,SUBWAY,Manhattan,33,W END AVE,10023.0,6465971577,69,40.772922861234996,-73.989500888744,A
50015826,ASTORIA PIZZA FACTORY,Queens,1946,37TH ST,11105.0,7187269112,32,40.778409396588,-73.901943601449,A
50015827,MISSION CHINESE FOOD,Manhattan,171,E BROADWAY,10002.0,2124320300,61,40.714080666933,-73.989719412178,A
50015835,KAPPO MASA,Manhattan,976,MADISON AVE,10075.0,2128239807,23,40.774514968808,-73.963447195225,P
50015841,19 CAFE,Brooklyn,84,MANHATTAN AVE,11206.0,7183878777,33,40.705232327599,-73.944593208116,A
50015845,ASHLEY'S FINE FOODS,Manhattan,514,LEXINGTON AVE,10017.0,2123210019,42,40.755147942322004,-73.973351383983,P
50015846,LA RUANA PAISA,Queens,9203,37TH AVE,11372.0,7185078191,3,40.750743332735,-73.874861195987,P
50015854,MOMOFUKU KO,Manhattan,8,EXTRA PL,10003.0,2122038095,23,40.724782664355004,-73.99153248095199,A
50015857,THE CHOCOLATE ROOM THREE,Brooklyn,51,5TH AVE,11217.0,7187832900,2,40.681254124371,-73.977163134666,A
50015858,ETHYL'S,Manhattan,1629,2ND AVE,10028.0,2123004132,42,40.776901626669,-73.952462312075,P
50015880,DUNKIN',Brooklyn,267,AVENUE X,11223.0,7189752325,77,40.590258164036,-73.972841357598,A
50015881,TREMONT PIZZA,Bronx,924,E TREMONT AVE,10460.0,9292659299,32,40.841699903199,-73.883638133962,A
50015884,TERMINAL ONE,Staten Island,323,SAND LN,10305.0,7184478376,59,40.591915600028,-74.06784609479101,P
50015891,MIRELI RESTAURANT,Bronx,1122,WESTCHESTER AVE,10459.0,9174737593,3,40.825446673118,-73.890362087326,A
50015892,LA SALA,Queens,3205,CRESCENT ST,11106.0,7186066121,42,40.763299923243,-73.928520367099,A
50015893,J'S ON THE BAY,Staten Island,1189,BAY STREET,10305.0,7187200922,42,40.614377077488996,-74.066338239826,A
50015898,DAIRY QUEEN GRILL & CHILL,Bronx,200,BAYCHESTER AVE,10475.0,9178854128,42,40.865905409786,-73.830429747919,A
50015900,ONDERDONK & SONS,Queens,566,ONDERDONK AVE,11385.0,7183665981,42,40.70562212387,-73.910018427945,A
50015903,LATIN CABANA,Queens,3415,STEINWAY ST,11101.0,7187293900,3,40.75628224756,-73.921168116886,A
50015939,LA ESSENCIA RESTAURANT,Manhattan,5085,BROADWAY,10034.0,6464787219,3,40.870708838059,-73.914762219995,A
50015953,GREEK GRILL,Queens,15640,CROSSBAY BLVD,11414.0,7188439000,19,40.663458674014,-73.840945212218,A
50015960,BAEKJEONG,Manhattan,319,5TH AVE,10016.0,2129669839,36,40.747234220623,-73.985419535506,A
50015967,L.A. Pizzeria,Queens,2501,JACKSON AVE,11101.0,7184332500,55,40.746837427937,-73.944439375513,A
50015968,MIDWOOD FLATS,Brooklyn,577,FLATBUSH AVE,11225.0,9179453497,42,40.659571361754,-73.960554924061,A
50015970,FRESH & CO,Manhattan,1260,LEXINGTON AVE,10028.0,2129833747,42,40.778717381856,-73.956162018562,A
50015973,SEAMORHEN RESTAURANT,Queens,19007,109TH RD,11412.0,7182178100,5,40.703426719236,-73.766375679377,A
50015981,SHUNDECK RESTAURANT,Brooklyn,2332,86TH ST,11214.0,9179339779,61,40.600057159188,-73.990763332913,A
50015982,THE ATRIUM @ BROOKLYN BOTANIC GARDEN,Brooklyn,1000,WASHINGTON AVE,11225.0,7183077133,42,40.667526148,-73.96179021732,A
50015984,SHUKO,Manhattan,47,E 12TH ST,10003.0,6465103673,23,40.733456134726,-73.991682922143,A
50015987,PECOSHITAS CAFE BAKERY,Queens,8003,ROOSEVELT AVE,11372.0,7187794784,13,40.747458117683,-73.885636770353,-2
50015990,PIL PIL,Manhattan,265,E 78TH ST,10075.0,2129883788,12,40.773027605414,-73.95642572944101,P
50016001,LUCKY PIZZERIA & CAFE,Queens,2710,QUEENS PLZ S,11101.0,7187849897,42,40.750084812996,-73.939661709305,A
50016003,YELLOW MAGNOLIA CANTEEN,Brooklyn,1000,WASHINGTON AVE,11225.0,6466599695,28,40.667526148,-73.96179021732,A
50016010,M & J ASIAN RESTAURANT,Manhattan,600,E 14TH ST,10009.0,2125336888,61,40.729378338159,-73.977936743021,A
50016018,DON PANCHO VILLA RESTAURANT,Brooklyn,189,BORINQUEN PL,11211.0,7183884552,68,40.710843360234,-73.952304002954,A
50016020,BANHMIGOS,Brooklyn,636,PARK PL,11238.0,7184839933,58,40.674207966552,-73.956955595002,A
50016031,ARROGANT SWINE,Brooklyn,173,MORGAN AVE,11237.0,6462500030,20,40.710079100435,-73.93335333615798,C
50016036,U LIKE CHINESE TAKE OUT,Manhattan,4926,BROADWAY,10034.0,2129426668,61,40.867494224968,-73.921726346618,A
